ubiReg,ubiProv,ubiDis,depa,prov,dist,pobla,idh,esperanza,secundaria,tiempoedu,percapitaf,PPK,FP
220000,220800,220801,SAN MARTIN,RIOJA,RIOJA,23352,0.4936,75.28,51.33,8.46,756.2,7051,6573
220000,220800,220807,SAN MARTIN,RIOJA,SAN FERNANDO,3605,0.3043,75.9,30.21,5.86,313.6,679,1079
220000,220800,220808,SAN MARTIN,RIOJA,YORONGOS,3457,0.316,75.03,37.66,5.68,325.6,908,794
220000,220800,220809,SAN MARTIN,RIOJA,YURACYACU,4116,0.3717,76.06,39.58,6.76,435.1,1067,1296
220000,220900,220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,742,0.3467,72.97,43.07,6.54,373.5,392,382
220000,220900,220903,SAN MARTIN,SAN MARTIN,CACATACHI,3242,0.4409,74.59,60.01,7.31,564.8,1211,984
220000,220900,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,8429,0.2659,74.2,34.3,5.79,217,2548,2019
220000,220900,220905,SAN MARTIN,SAN MARTIN,CHIPURANA,1856,0.3516,69.21,17.44,6.25,656.8,621,296
220000,220900,220906,SAN MARTIN,SAN MARTIN,EL PORVENIR,2471,0.3392,74.21,29.39,7.06,390.7,643,575
220000,220900,220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,3841,0.422,73.13,37.6,6.22,710.3,880,876
220000,220900,220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,3215,0.5108,74.77,68.97,7.8,768.7,1379,870
220000,220900,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,36601,0.5188,73.65,62.54,8.82,798.5,8418,10381
220000,220900,220910,SAN MARTIN,SAN MARTIN,MORALES,27371,0.5645,73.42,63.93,9.44,971.8,7051,6938
220000,220900,220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,2280,0.3021,73.75,14.78,6.31,421.1,666,393
220000,220900,220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,1409,0.4177,74.11,53.72,6.67,546.3,570,660
220000,220900,220913,SAN MARTIN,SAN MARTIN,SAUCE,13812,0.3099,73.9,39.46,7.15,268.4,1065,2368
220000,220900,220914,SAN MARTIN,SAN MARTIN,SHAPAJA,1590,0.3484,74.1,52.18,6.76,333.4,847,747
220000,220900,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,72325,0.5956,72.18,79.36,10.34,993.5,24520,21885
220000,221000,221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,11858,0.3691,71.09,32.36,6.5,527.9,1945,2874
220000,221000,221003,SAN MARTIN,TOCACHE,POLVORA,12630,0.3547,70.26,31.21,6.21,503.7,1786,2323
220000,221000,221004,SAN MARTIN,TOCACHE,SHUNTE,1084,0.2857,71.84,17.22,5.11,402.7,822,700
220000,221000,221001,SAN MARTIN,TOCACHE,TOCACHE,26365,0.4636,70.66,51.85,7.86,721,6723,8552
220000,221000,221005,SAN MARTIN,TOCACHE,UCHIZA,21523,0.5125,72.12,53.18,8.14,902.6,4522,4521
230000,230200,230202,TACNA,CANDARAVE,CAIRANI,1359,0.2457,72.21,38.37,6.88,160.3,347,330
230000,230200,230203,TACNA,CANDARAVE,CAMILACA,1640,0.4481,70.7,64.23,6.79,648,378,342
230000,230200,230201,TACNA,CANDARAVE,CANDARAVE,3158,0.319,70.02,60.69,6.9,263.3,769,655
230000,230200,230204,TACNA,CANDARAVE,CURIBAYA,194,0.4729,72.4,67.18,9.57,579.3,185,80
230000,230200,230205,TACNA,CANDARAVE,HUANUARA,895,0.3412,70.94,65.5,8.5,265,342,186
230000,230200,230206,TACNA,CANDARAVE,QUILAHUANI,1189,0.3133,71.65,59.54,7.49,234.5,397,192
230000,230300,230302,TACNA,JORGE BASADRE,ILABAYA,3627,0.7109,74.04,74.64,10.98,1594.9,2221,1329
230000,230300,230303,TACNA,JORGE BASADRE,ITE,3503,0.5972,73.71,62.57,10.03,1109.2,1622,739
230000,230300,230301,TACNA,JORGE BASADRE,LOCUMBA,2511,0.5552,73.36,66.09,10.09,877.1,1267,596
230000,230100,230102,TACNA,TACNA,ALTO DE LA ALIANZA,38900,0.5569,77.16,86.39,10.1,724.2,15358,7186
230000,230100,230103,TACNA,TACNA,CALANA,3055,0.4688,76.31,90,9.13,470.8,1868,689
230000,230100,230104,TACNA,TACNA,CIUDAD NUEVA,37471,0.4471,76.56,80.02,9,437.7,15720,7075
230000,230100,230110,TACNA,TACNA,CRNEL.GREGORIO ALBARRACIN LANCHIPA,98914,0.5212,76.95,81.44,10.49,605.9,32469,15427
230000,230100,230105,TACNA,TACNA,INCLAN,6205,0.42,75.99,66.82,8.82,408.7,1327,593
230000,230100,230106,TACNA,TACNA,PACHIA,2032,0.4466,76.41,62.69,8.69,499.5,1387,562
230000,230100,230107,TACNA,TACNA,PALCA,1653,0.3835,75.64,59.24,7.55,371.5,696,414
230000,230100,230108,TACNA,TACNA,POCOLLAY,20189,0.5955,76.93,84.62,10.83,855,7208,3173
230000,230100,230109,TACNA,TACNA,SAMA,2586,0.5388,75.68,80.03,9.13,745.1,1031,620
230000,230100,230101,TACNA,TACNA,TACNA,91847,0.6735,76.27,86.82,11.89,1156.9,51170,21187
230000,230400,230403,TACNA,TARATA,ESTIQUE,665,0.2703,80.24,62.97,7.96,136.2,399,188
230000,230400,230404,TACNA,TARATA,ESTIQUE-PAMPA,572,0.3119,79.67,75.3,9.71,161.8,182,107
230000,230400,230402,TACNA,TARATA,HEROES ALBARRACIN (CHUCATAMANI),636,0.4222,79.4,80.02,8.5,368,387,208
230000,230400,230405,TACNA,TARATA,SITAJARA,662,0.2906,78.94,88.89,7.91,143.7,166,100
230000,230400,230406,TACNA,TARATA,SUSAPAYA,824,0.261,77.38,39.34,7.46,161.8,312,178
230000,230400,230401,TACNA,TARATA,TARATA,3506,0.3333,76.81,71.39,8.24,220.7,1225,689
230000,230400,230407,TACNA,TARATA,TARUCACHI,433,0.3027,77.38,80.04,8.05,166.9,364,165
230000,230400,230408,TACNA,TARATA,TICACO,689,0.3408,77.76,32.53,6.8,362.7,367,233
240000,240200,240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,5181,0.514,75.5,52.55,7.2,925,599,2497
240000,240200,240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,2220,0.4448,78.5,63.16,7.11,535.5,602,1235
240000,240200,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,11779,0.5086,76.21,61.53,8.93,718.4,1749,4671
240000,240100,240102,TUMBES,TUMBES,CORRALES,23299,0.4799,79.19,58.1,8.75,600.7,4467,8574
240000,240100,240103,TUMBES,TUMBES,LA CRUZ,8966,0.5411,77.85,71.64,9.13,763.8,1533,3673
240000,240100,240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,6935,0.4721,79.26,72.26,7.89,550.5,1060,3222
240000,240100,240105,TUMBES,TUMBES,SAN JACINTO,8542,0.5036,79.31,83.33,8.15,604.7,1609,4094
240000,240100,240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,4108,0.4978,78.96,74.2,8.26,617.3,947,2097
240000,240100,240101,TUMBES,TUMBES,TUMBES,107698,0.5302,79.18,58.87,10.06,730.5,19169,36225
240000,240300,240302,TUMBES,ZARUMILLA,AGUAS VERDES,20841,0.3977,75.2,56.52,7.79,414.5,1343,8087
240000,240300,240303,TUMBES,ZARUMILLA,MATAPALO,2090,0.3459,74.24,43.6,7.76,325.5,511,1180
240000,240300,240304,TUMBES,ZARUMILLA,PAPAYAL,5283,0.461,75.08,63.78,8.17,575.6,616,2892
240000,240300,240301,TUMBES,ZARUMILLA,ZARUMILLA,21285,0.4937,74.46,52.26,9.65,704.5,2000,8408
250000,250200,250201,UCAYALI,ATALAYA,RAYMONDI,32474,0.2625,61.6,20.89,6.32,318.3,3060,8509
250000,250200,250202,UCAYALI,ATALAYA,SEPAHUA,8037,0.298,61.22,26.77,7.03,379.1,621,2061
250000,250200,250203,UCAYALI,ATALAYA,TAHUANIA,7860,0.192,65.56,11.4,5.55,183.7,1062,1391
250000,250200,250204,UCAYALI,ATALAYA,YURUA,2198,0.1693,62,13.18,4.4,159.9,30,447
250000,250100,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,149391,0.5013,73.52,64.03,10.01,666.1,39257,49583
250000,250100,250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,15094,0.3539,77.19,42.24,7.13,350.4,2816,5405
250000,250100,250103,UCAYALI,CORONEL PORTILLO,IPARIA,11601,0.2219,76.21,19.91,6.63,156.2,1744,1564
250000,250100,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,77653,0.481,75.15,53.19,8.55,687.7,12702,22715
250000,250100,250104,UCAYALI,CORONEL PORTILLO,MASISEA,12529,0.2651,76.18,25.92,6.65,215.9,2011,2625
250000,250100,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,5468,0.3132,73.34,31.92,6.52,323.5,1098,1451
250000,250100,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,94304,0.4751,75.24,60.74,9.45,586.8,19446,30313
250000,250300,250303,UCAYALI,PADRE ABAD,CURIMANA,7613,0.3039,78.84,28.94,6.8,276.7,1636,2629
250000,250300,250302,UCAYALI,PADRE ABAD,IRAZOLA,22779,0.3283,78.89,31.04,6.66,333.1,2191,4025
250000,250300,250301,UCAYALI,PADRE ABAD,PADRE ABAD,26364,0.4161,77.63,44.32,7.68,507.8,5663,8435
250000,250400,250401,UCAYALI,PURUS,PURUS,4251,0.2862,68.61,17.43,7.23,342.9,280,938
